id2,geography,year,state,percent_renter,percent_asian,percent_black,percent_hispanic,percent_multifamily_housing,eviction_rate,poverty_rate,median_income,avg_cost_electricity,avg_cost_gas,avg_cost_water,asthma_rate
13089021303,"Census Tract 213.03, DeKalb County, Georgia",2013,GA,0.585,0.163,0.094,0.579,0.491657977,3.84,23.79,33318,788.73,1305.82,441.36,n/a
13089021305,"Census Tract 213.05, DeKalb County, Georgia",2013,GA,0.653,0.128,0.166,0.478,0.646709817,6.75,30.08,40397,1722.15,1081.76,1037.15,n/a
13089021306,"Census Tract 213.06, DeKalb County, Georgia",2013,GA,0.742,0.093,0.153,0.503,0.635973282,6.43,19.46,37325,1385.18,1334.86,775.17,n/a
13089021307,"Census Tract 213.07, DeKalb County, Georgia",2013,GA,0.453,0.144,0.114,0.477,0.239230769,3.61,20.45,47169,833.08,972.46,448.21,n/a
13089021308,"Census Tract 213.08, DeKalb County, Georgia",2013,GA,0.528,0.133,0.094,0.528,0.363128492,2.27,27.71,43750,1554.95,573.47,250.26,n/a
13089021405,"Census Tract 214.05, DeKalb County, Georgia",2013,GA,0.251,0.099,0.044,0.075,0.118152524,2.26,8.69,103608,1485.06,1194.71,526.96,n/a
13089021409,"Census Tract 214.09, DeKalb County, Georgia",2013,GA,0.865,0.049,0.178,0.574,0.799690642,3.61,33.8,43307,1896,756,1052,n/a
13089021410,"Census Tract 214.10, DeKalb County, Georgia",2013,GA,0.652,0.01,0.073,0.601,0.63362069,3.11,27.62,44159,1554.95,573.47,250.26,n/a
13089021411,"Census Tract 214.11, DeKalb County, Georgia",2013,GA,0.635,0.034,0.06,0.07,0.619861185,0.36,5.21,88681,1009.3,759.41,469.77,n/a
13089021412,"Census Tract 214.12, DeKalb County, Georgia",2013,GA,0.28,0.014,0.043,0.125,0.141041162,1.39,2.62,97500,1476.39,712.92,390.16,n/a
13089021413,"Census Tract 214.13, DeKalb County, Georgia",2013,GA,0.779,0.009,0.119,0.706,0.724464061,2.31,26.02,32076,1892.37,703.69,546.7,n/a
13089021414,"Census Tract 214.14, DeKalb County, Georgia",2013,GA,0.939,0.069,0.252,0.438,0.948614319,6.13,25.91,39250,1463.5,1344,405.15,n/a
13089021415,"Census Tract 214.15, DeKalb County, Georgia",2013,GA,0.508,0.024,0.112,0.22,0.462348605,2.01,15.66,72813,722.56,636,352.89,n/a
13089021416,"Census Tract 214.16, DeKalb County, Georgia",2013,GA,0.582,0.032,0.04,0.618,0.464123524,3.11,26.35,53555,1083.46,1112.2,623.11,n/a
13089021417,"Census Tract 214.17, DeKalb County, Georgia",2013,GA,0.865,0.016,0.096,0.596,0.862365591,2.38,23.2,39141,1463.5,1344,405.15,n/a
13089021502,"Census Tract 215.02, DeKalb County, Georgia",2013,GA,0.522,0.046,0.191,0.086,0.52952454,2.4,8.88,59383,1972.76,1818.21,738.09,n/a
13089021503,"Census Tract 215.03, DeKalb County, Georgia",2013,GA,0.628,0.1,0.125,0.272,0.586283186,4.29,7.55,41453,2440.09,955.62,710.6,n/a
13089021504,"Census Tract 215.04, DeKalb County, Georgia",2013,GA,0.62,0.094,0.122,0.055,0.641528926,0.73,5.69,57861,1972.76,1818.21,738.09,n/a
13089021602,"Census Tract 216.02, DeKalb County, Georgia",2013,GA,0.438,0.096,0.035,0.061,0.429281518,1.38,6.68,72168,1044.24,2035.52,497.75,n/a
13089021603,"Census Tract 216.03, DeKalb County, Georgia",2013,GA,0.622,0.071,0.14,0.101,0.637176938,0.84,0,52438,1582.57,820.57,485.71,n/a
13089021604,"Census Tract 216.04, DeKalb County, Georgia",2013,GA,0.01,0.032,0.045,0.055,0.050757576,1.14,1.03,128750,1590.06,749.61,428.21,n/a
13089021605,"Census Tract 216.05, DeKalb County, Georgia",2013,GA,0.585,0.077,0.196,0.167,0.610458911,3.2,19.5,52218,1582.57,820.57,485.71,n/a
13089021703,"Census Tract 217.03, DeKalb County, Georgia",2013,GA,0.071,0.087,0.013,0.054,0.055281883,1.89,4.72,113409,1977.41,1052.35,866.66,n/a
13089021704,"Census Tract 217.04, DeKalb County, Georgia",2013,GA,0.294,0.094,0.102,0.015,0.135204082,3.71,7.28,79361,1519.28,1041.34,644.12,n/a
13089021705,"Census Tract 217.05, DeKalb County, Georgia",2013,GA,0.66,0.114,0.255,0.15,0.701544944,3.39,7.04,44645,1653.26,1595.47,326.73,n/a
13089021706,"Census Tract 217.06, DeKalb County, Georgia",2013,GA,0.368,0.091,0.141,0.104,0.406315789,4.22,0.75,75592,1519.28,1041.34,644.12,n/a
13089021805,"Census Tract 218.05, DeKalb County, Georgia",2013,GA,0.287,0.086,0.249,0.127,0.217407546,10.61,13.17,50486,1582.57,820.57,485.71,n/a
13089021806,"Census Tract 218.06, DeKalb County, Georgia",2013,GA,0.575,0.083,0.34,0.184,0.449731389,5.55,25.98,43456,-9999,-9999,-9999,n/a
13089021808,"Census Tract 218.08, DeKalb County, Georgia",2013,GA,0.293,0.138,0.153,0.12,0.244962884,6,12.98,72390,1044.24,2035.52,497.75,n/a
13089021809,"Census Tract 218.09, DeKalb County, Georgia",2013,GA,0.083,0.059,0.096,0.018,0.014550746,3.53,5.07,91206,1361.88,1140.77,596.99,n/a
13089021810,"Census Tract 218.10, DeKalb County, Georgia",2013,GA,0.31,0.113,0.221,0.033,0.348428144,3.46,5.04,78622,1519.28,1041.34,644.12,n/a
13089021812,"Census Tract 218.12, DeKalb County, Georgia",2013,GA,0.344,0.074,0.155,0.281,0.170755643,1.08,10.35,63056,1869.94,1182.77,611.54,n/a
13089021813,"Census Tract 218.13, DeKalb County, Georgia",2013,GA,1,0.002,0.438,0.533,0.99330855,5.78,25.65,27564,837.73,697.3,148.86,n/a
13089021814,"Census Tract 218.14, DeKalb County, Georgia",2013,GA,0.689,0.043,0.27,0.465,0.718144044,9.83,30.83,32896,1977.66,891.43,791.49,n/a
13089021906,"Census Tract 219.06, DeKalb County, Georgia",2013,GA,0.407,0.035,0.793,0.041,0.189260563,16.19,17.57,39966,2097.6,1442.4,605.8,n/a
13089021907,"Census Tract 219.07, DeKalb County, Georgia",2013,GA,0.294,0.024,0.716,0.038,0.245515395,9.25,12.01,63097,1869.94,1182.77,611.54,n/a
13089021908,"Census Tract 219.08, DeKalb County, Georgia",2013,GA,0.724,0.016,0.86,0.04,0.631806396,17.05,36.42,34241,959.37,1362.32,322.37,n/a
13089021909,"Census Tract 219.09, DeKalb County, Georgia",2013,GA,0.61,0.033,0.77,0.039,0.579002442,14.83,33.96,38741,1183.17,1275.44,463.98,n/a
13089021910,"Census Tract 219.10, DeKalb County, Georgia",2013,GA,0.309,0.048,0.737,0.047,0.345718169,14.19,17.54,51382,1582.57,820.57,485.71,n/a
13089021911,"Census Tract 219.11, DeKalb County, Georgia",2013,GA,0.833,0,0.98,0.008,0.870434783,15.27,39.65,24355,1953,1131.38,469.91,n/a
13089021912,"Census Tract 219.12, DeKalb County, Georgia",2013,GA,0.048,0.069,0.337,0.016,0,9.64,4.81,79844,1519.28,1041.34,644.12,n/a
13089021913,"Census Tract 219.13, DeKalb County, Georgia",2013,GA,0.892,0.002,0.767,0.151,0.841422594,19.38,31.73,33221,1977.66,891.43,791.49,n/a
13089022001,"Census Tract 220.01, DeKalb County, Georgia",2013,GA,0.292,0.059,0.187,0.088,0.222769837,3.75,16.25,56641,1958.79,831.91,583.05,n/a
13089022004,"Census Tract 220.04, DeKalb County, Georgia",2013,GA,0.226,0.144,0.679,0.02,0.268888889,10.88,17.89,49503,979.75,1152.74,467.42,n/a
13089022005,"Census Tract 220.05, DeKalb County, Georgia",2013,GA,0.606,0.182,0.688,0.021,0.577212261,5.33,25.85,31778,2600.29,1566.76,471.89,n/a
13089022007,"Census Tract 220.07, DeKalb County, Georgia",2013,GA,0.849,0.251,0.593,0.041,0.735799207,6.75,40.94,33039,1977.66,891.43,791.49,n/a
13089022008,"Census Tract 220.08, DeKalb County, Georgia",2013,GA,0.781,0.408,0.413,0.032,0.662454874,2.43,45.84,26211,779.14,742.46,1037.84,n/a
13089022009,"Census Tract 220.09, DeKalb County, Georgia",2013,GA,0.895,0.049,0.833,0,0.876737381,12,27.1,26720,597.79,701.05,106.61,n/a
13089022010,"Census Tract 220.10, DeKalb County, Georgia",2013,GA,0.516,0.428,0.3,0.002,0.464935065,3.07,32.17,40123,1896,2520,568,n/a
13089022100,"Census Tract 221, DeKalb County, Georgia",2013,GA,0.534,0.057,0.735,0.062,0.421650718,9.74,28.88,35250,834,937.33,515.81,n/a
13089022203,"Census Tract 222.03, DeKalb County, Georgia",2013,GA,0.736,0.152,0.142,0.1,0.715066354,3.09,9.25,38182,1008,1008,1157,n/a
13089022204,"Census Tract 222.04, DeKalb County, Georgia",2013,GA,0.713,0.192,0.227,0.123,0.559585492,5.69,22.85,40044,1538.32,1141.26,1408.84,n/a
13089022301,"Census Tract 223.01, DeKalb County, Georgia",2013,GA,0.508,0.095,0.073,0.055,0.400918635,0.89,4.11,51310,1248.54,647.28,358.83,n/a
13089022302,"Census Tract 223.02, DeKalb County, Georgia",2013,GA,0.511,0.074,0.086,0.175,0.480130902,1.52,15.46,58977,1950.32,1157.26,1501.18,n/a
13089022401,"Census Tract 224.01, DeKalb County, Georgia",2013,GA,0.479,0.053,0.037,0.026,0.439071567,0.34,6.2,69917,1477.32,1261.42,416.61,n/a
13089022402,"Census Tract 224.02, DeKalb County, Georgia",2013,GA,0.793,0.294,0.156,0.033,0.840770791,0.26,0,27045,3553.14,1554.43,1096.74,n/a
13089022403,"Census Tract 224.03, DeKalb County, Georgia",2013,GA,0.17,0.042,0.011,0.026,0.112179487,0.28,1.46,132313,3348.92,562.38,758.88,n/a
13089022500,"Census Tract 225, DeKalb County, Georgia",2013,GA,0.456,0.044,0.194,0.044,0.395259939,2.42,16.5,67756,1477.32,1261.42,416.61,n/a
13089022600,"Census Tract 226, DeKalb County, Georgia",2013,GA,0.415,0.043,0.088,0.054,0.496055825,0.76,1.89,65921,1353.58,1089.94,370.63,n/a
13089022700,"Census Tract 227, DeKalb County, Georgia",2013,GA,0.331,0.027,0.253,0.025,0.192670738,1.58,7.79,92667,1782.37,975.26,556.05,n/a
13089022800,"Census Tract 228, DeKalb County, Georgia",2013,GA,0.324,0.038,0.217,0.028,0.20014245,1.35,6.52,84341,2255.86,2115.1,708.71,n/a
13089022900,"Census Tract 229, DeKalb County, Georgia",2013,GA,0.278,0.061,0.287,0.032,0.143241788,2.8,5.61,66985,1353.58,1089.94,370.63,n/a
13089023000,"Census Tract 230, DeKalb County, Georgia",2013,GA,0.342,0.034,0.101,0.066,0.35200747,0.95,1.26,62400,2422.62,1538,709.25,n/a
13089023101,"Census Tract 231.01, DeKalb County, Georgia",2013,GA,0.338,0.002,0.753,0.033,0.134152334,11.24,15.49,40952,1538.32,1141.26,1408.84,n/a
13089023102,"Census Tract 231.02, DeKalb County, Georgia",2013,GA,0.518,0.014,0.591,0.085,0.44398827,15.1,17.04,41028,1538.32,1141.26,1408.84,n/a
13089023107,"Census Tract 231.07, DeKalb County, Georgia",2013,GA,0.403,0.006,0.746,0.057,0.073984526,14.24,25.68,37776,1008,1008,1157,n/a
13089023108,"Census Tract 231.08, DeKalb County, Georgia",2013,GA,0.609,0,0.901,0.054,0.309251559,13.21,35.23,32393,2162.18,1388.14,711.9,n/a
13089023111,"Census Tract 231.11, DeKalb County, Georgia",2013,GA,0.216,0.008,0.809,0.023,0,11,18.62,56050,1669.7,1647.13,479.02,n/a
13089023112,"Census Tract 231.12, DeKalb County, Georgia",2013,GA,0.832,0,0.857,0.079,0.789303079,29.41,42.36,26496,3553.14,1554.43,1096.74,n/a
13089023113,"Census Tract 231.13, DeKalb County, Georgia",2013,GA,0.751,0.028,0.703,0.042,0.757900677,17.43,22.75,27410,3553.14,1554.43,1096.74,n/a
13089023114,"Census Tract 231.14, DeKalb County, Georgia",2013,GA,0.178,0.035,0.746,0.01,0,10.2,22.7,54608,1379.05,980.36,437.33,n/a
13089023115,"Census Tract 231.15, DeKalb County, Georgia",2013,GA,,0.002,0.831,0.08,,0,0,,2276.59,1124.41,742.65,n/a
13089023204,"Census Tract 232.04, DeKalb County, Georgia",2013,GA,0.178,0.06,0.784,0.039,0.011279658,13.62,25.95,53931,1379.05,980.36,437.33,n/a
13089023206,"Census Tract 232.06, DeKalb County, Georgia",2013,GA,0.288,0.017,0.841,0.022,0.049146044,10.94,18.1,45893,1961.56,2411.12,494.7,n/a
13089023208,"Census Tract 232.08, DeKalb County, Georgia",2013,GA,0.342,0.002,0.888,0.008,0.172289157,16.89,19.39,39960,1581.27,1293.16,429.59,n/a
13089023209,"Census Tract 232.09, DeKalb County, Georgia",2013,GA,0.189,0.023,0.842,0.081,0.005257624,18.76,10.34,60625,2040.06,1438.73,328.76,n/a
13089023210,"Census Tract 232.10, DeKalb County, Georgia",2013,GA,0.503,0.024,0.902,0.022,0.383649932,15.68,19.24,40298,888,888,137,n/a
13089023211,"Census Tract 232.11, DeKalb County, Georgia",2013,GA,0.468,0.017,0.92,0.029,0.340272793,22.99,6.6,59938,1859.32,1023.79,742.68,n/a
13089023212,"Census Tract 232.12, DeKalb County, Georgia",2013,GA,0.311,0.002,0.923,0.003,0.196050776,13.38,9.57,57667,1859.32,1023.79,742.68,n/a
13089023213,"Census Tract 232.13, DeKalb County, Georgia",2013,GA,0.398,0.047,0.881,0.015,0.293103448,11.83,12.35,42072,2664.86,3120.96,508.07,n/a
13089023214,"Census Tract 232.14, DeKalb County, Georgia",2013,GA,0.588,0,0.93,0.028,0.473871734,17.93,18.25,48961,1645.68,820.84,402.82,n/a
13089023303,"Census Tract 233.03, DeKalb County, Georgia",2013,GA,0.374,0.01,0.753,0.103,0.156782802,9.51,17.46,36324,1171.24,1041.34,317.98,n/a
13089023306,"Census Tract 233.06, DeKalb County, Georgia",2013,GA,0.167,0,0.88,0.041,0.009338521,19.55,12.12,67881,1771.74,924.81,538.34,n/a
13089023309,"Census Tract 233.09, DeKalb County, Georgia",2013,GA,0.361,0.011,0.906,0.03,0.146222791,15.05,11.97,43577,1529.62,785.62,300.75,n/a
13089023310,"Census Tract 233.10, DeKalb County, Georgia",2013,GA,0.746,0.01,0.923,0.02,0.696599826,9.67,28.59,32487,1903.46,998.74,462.32,n/a
13089023311,"Census Tract 233.11, DeKalb County, Georgia",2013,GA,0.201,0,0.889,0.04,0.035301669,12.05,12.34,80149,1902.14,1217.97,639.11,n/a
13089023312,"Census Tract 233.12, DeKalb County, Georgia",2013,GA,0.144,0.001,0.901,0.042,0.064337216,14.52,11.85,63025,2040.06,1438.73,328.76,n/a
13089023313,"Census Tract 233.13, DeKalb County, Georgia",2013,GA,0.226,0.005,0.923,0.002,0.002189381,15.33,21,46058,1961.56,2411.12,494.7,n/a
13089023314,"Census Tract 233.14, DeKalb County, Georgia",2013,GA,0.314,0,0.924,0.007,0.005696757,11.98,5.51,45861,1961.56,2411.12,494.7,n/a
13089023315,"Census Tract 233.15, DeKalb County, Georgia",2013,GA,0.058,0,0.948,0.004,0,12.88,4.9,62793,2040.06,1438.73,328.76,n/a
13089023316,"Census Tract 233.16, DeKalb County, Georgia",2013,GA,0.196,0.001,0.905,0.041,0.056670984,13.16,2.78,60406,2040.06,1438.73,328.76,n/a
13089023410,"Census Tract 234.10, DeKalb County, Georgia",2013,GA,0.675,0,0.985,0.004,0.703883495,22.68,29.98,28822,1709.48,690.52,1782.74,n/a
13089023411,"Census Tract 234.11, DeKalb County, Georgia",2013,GA,0.295,0,0.924,0.024,0.158268734,20.32,17.07,47557,1226,1491,747.25,n/a
13089023412,"Census Tract 234.12, DeKalb County, Georgia",2013,GA,0.272,0.003,0.892,0.008,0.267918743,18.3,10.21,44942,624.52,1235.48,485.17,n/a
13089023413,"Census Tract 234.13, DeKalb County, Georgia",2013,GA,0.152,0,0.904,0.021,0.028873239,13.02,10.27,54648,2331.13,1199.36,640.22,n/a
13089023414,"Census Tract 234.14, DeKalb County, Georgia",2013,GA,0.343,0,0.913,0,0.200721154,16.5,15.81,54151,2331.13,1199.36,640.22,n/a
13089023416,"Census Tract 234.16, DeKalb County, Georgia",2013,GA,0.318,0.017,0.907,0.033,0.190247506,8.59,10.37,57057,1320.04,1044.91,476.83,n/a
13089023418,"Census Tract 234.18, DeKalb County, Georgia",2013,GA,0.313,0.001,0.933,0.023,0.263918919,8.4,8.98,52517,2331.13,1199.36,640.22,n/a
13089023419,"Census Tract 234.19, DeKalb County, Georgia",2013,GA,0.199,0.016,0.956,0.006,0.037093341,11.45,10.88,62813,1552.31,1087.44,970.44,n/a
13089023421,"Census Tract 234.21, DeKalb County, Georgia",2013,GA,0.503,0,0.865,0.002,0.495316804,20.7,28.71,42159,636,504,105,n/a
13089023422,"Census Tract 234.22, DeKalb County, Georgia",2013,GA,0.196,0,0.961,0.009,0.003659174,15.24,8.84,51231,1564.88,1510.19,780.1,n/a
13089023423,"Census Tract 234.23, DeKalb County, Georgia",2013,GA,0.241,0,0.913,0.031,0.25374424,11.6,7.41,50175,1564.88,1510.19,780.1,n/a
13089023424,"Census Tract 234.24, DeKalb County, Georgia",2013,GA,0.181,0,0.935,0.025,0,17.23,8.82,55779,1320.04,1044.91,476.83,n/a
13089023425,"Census Tract 234.25, DeKalb County, Georgia",2013,GA,0.253,0,0.969,0.011,0.138307552,13.16,7.93,63816,1384.78,1186.9,289.37,n/a
13089023426,"Census Tract 234.26, DeKalb County, Georgia",2013,GA,0.095,0.002,0.982,0.003,0,16.86,6.21,60523,1552.31,1087.44,970.44,n/a
13089023427,"Census Tract 234.27, DeKalb County, Georgia",2013,GA,0.237,0.028,0.951,0,0.023017903,14.71,4.92,55322,1320.04,1044.91,476.83,n/a
13089023428,"Census Tract 234.28, DeKalb County, Georgia",2013,GA,0.661,0,0.952,0,0.498678996,18.88,22.94,34297,1397.81,1504.12,1110.75,n/a
13089023501,"Census Tract 235.01, DeKalb County, Georgia",2013,GA,0.556,0,0.928,0.003,0.297439265,16.15,36.34,31534,2162.18,1388.14,711.9,n/a
13089023504,"Census Tract 235.04, DeKalb County, Georgia",2013,GA,0.689,0,0.924,0.051,0.472116603,13.86,43.23,20022,1752.66,1224.91,844.52,n/a
13089023505,"Census Tract 235.05, DeKalb County, Georgia",2013,GA,0.276,0,0.899,0,0,10.19,8.91,41853,2440.09,955.62,710.6,n/a
13089023506,"Census Tract 235.06, DeKalb County, Georgia",2013,GA,0.232,0.003,0.908,0.005,0.166273585,20.07,19.6,42477,2440.09,955.62,710.6,n/a
13089023507,"Census Tract 235.07, DeKalb County, Georgia",2013,GA,0.29,0.009,0.9,0.033,0.056791569,15.68,12.49,43929,1246.74,1695.37,305.72,n/a
13089023601,"Census Tract 236.01, DeKalb County, Georgia",2013,GA,0.297,0.004,0.756,0.025,0.067503925,8.81,18.23,54120,1197.15,768.93,459.66,n/a
13089023602,"Census Tract 236.02, DeKalb County, Georgia",2013,GA,0.306,0,0.893,0.011,0.102415459,8.78,14.92,36875,1008,504,379,n/a
13089023603,"Census Tract 236.03, DeKalb County, Georgia",2013,GA,0.358,0,0.899,0.004,0.248245054,23.04,32.89,32087,2162.18,1388.14,711.9,n/a
13089023700,"Census Tract 237, DeKalb County, Georgia",2013,GA,0.521,0.007,0.799,0.058,0.319439321,6.52,27.94,25772,3204.92,4019.08,650.77,n/a
13089023801,"Census Tract 238.01, DeKalb County, Georgia",2013,GA,0.273,0.007,0.657,0.01,0.185104053,10.34,4.55,48450,1226,1491,747.25,n/a
13089023802,"Census Tract 238.02, DeKalb County, Georgia",2013,GA,0.612,0.001,0.708,0.038,0.511487304,14.58,30.22,32204,1272.07,1501.04,877.94,n/a
13089023803,"Census Tract 238.03, DeKalb County, Georgia",2013,GA,0.238,0.002,0.841,0.068,0,9.35,21.55,40352,1008,1512,1052,n/a
13121000100,"Census Tract 1, Fulton County, Georgia",2013,GA,0.177,0.022,0.006,0.046,0.211700545,0,2.94,125819,2243.29,874.59,1183.71,n/a
13121000200,"Census Tract 2, Fulton County, Georgia",2013,GA,0.348,0.024,0.064,0.024,0.385800402,0.38,0,94125,3104.52,1330.67,2081.12,n/a
13121000400,"Census Tract 4, Fulton County, Georgia",2013,GA,0.426,0.004,0.065,0.021,0.726594863,0.46,2.17,105938,1444.64,1313.69,414.07,n/a
13121000500,"Census Tract 5, Fulton County, Georgia",2013,GA,0.466,0.102,0.168,0.034,0.71210735,0.68,5,77865,1919.1,1346.8,559.68,n/a
13121000600,"Census Tract 6, Fulton County, Georgia",2013,GA,0.811,0.181,0.254,0.083,0.884544449,0.85,16.09,43570,-9999,-9999,-9999,n/a
13121000700,"Census Tract 7, Fulton County, Georgia",2013,GA,0.447,0.008,0.691,0.046,0.103448276,0,7.62,63594,2260.34,2069.62,801.34,n/a
13121001001,"Census Tract 10.01, Fulton County, Georgia",2013,GA,0.479,0.256,0.08,0.067,0.819732034,2.96,3.57,64583,1262.77,937.38,980.47,n/a
13121001002,"Census Tract 10.02, Fulton County, Georgia",2013,GA,1,0.211,0.179,0.054,0.939163498,1.49,22.67,24028,1349.42,1563.29,1136.6,n/a
13121001100,"Census Tract 11, Fulton County, Georgia",2013,GA,0.494,0.038,0.149,0.039,0.94804401,1.35,0,72762,1963.73,846.67,1005.33,n/a
13121001201,"Census Tract 12.01, Fulton County, Georgia",2013,GA,0.634,0.055,0.134,0.048,0.811512415,0.35,2.14,53623,1196.2,739.59,309.34,n/a
13121001202,"Census Tract 12.02, Fulton County, Georgia",2013,GA,0.556,0.252,0.108,0.048,0.958887172,0.29,0,65255,729.6,1594.8,975.15,n/a
13121001300,"Census Tract 13, Fulton County, Georgia",2013,GA,0.578,0.052,0.249,0.077,0.683977456,0.41,11.37,56320,1738.42,930,205.42,n/a
13121001400,"Census Tract 14, Fulton County, Georgia",2013,GA,0.601,0.09,0.072,0.037,0.689881735,0.22,4.79,69018,1031.03,912.06,763.4,n/a
13121001500,"Census Tract 15, Fulton County, Georgia",2013,GA,0.635,0.034,0.101,0.07,0.691750086,0.49,0,60722,1295.31,1606.88,753.89,n/a
13121001600,"Census Tract 16, Fulton County, Georgia",2013,GA,0.745,0,0.144,0.061,0.829232996,0.87,14.14,63750,729.6,1594.8,975.15,n/a
13121001700,"Census Tract 17, Fulton County, Georgia",2013,GA,0.799,0.045,0.582,0.04,0.74420897,1.38,29.15,32847,957.47,901.26,837.37,n/a
13121001800,"Census Tract 18, Fulton County, Georgia",2013,GA,0.705,0.077,0.54,0.039,0.906230134,0.96,39.71,32453,1086.22,1241.78,170.04,n/a
13121001900,"Census Tract 19, Fulton County, Georgia",2013,GA,0.679,0.145,0.271,0.066,0.968701898,1.52,9.36,51098,1180.89,756,417.85,n/a
13121002100,"Census Tract 21, Fulton County, Georgia",2013,GA,0.647,0.073,0.544,0.01,0.933908046,0.81,28.8,35250,2020,1052,736.33,n/a
13121002300,"Census Tract 23, Fulton County, Georgia",2013,GA,0.712,0.009,0.965,0,0.473856209,1.52,15.69,19840,1304.27,672,367.93,n/a
13121002400,"Census Tract 24, Fulton County, Georgia",2013,GA,0.554,0.005,0.922,0.044,0.329215116,5.18,21.35,30500,1793.33,1254.67,1449.07,n/a
13121002500,"Census Tract 25, Fulton County, Georgia",2013,GA,0.798,0.007,0.889,0.043,0.716429107,2.49,32.84,19912,1304.27,672,367.93,n/a
13121002600,"Census Tract 26, Fulton County, Georgia",2013,GA,0.919,0.013,0.743,0.087,0.774526678,1.76,39.8,30458,1793.33,1254.67,1449.07,n/a
13121002800,"Census Tract 28, Fulton County, Georgia",2013,GA,0.874,0.06,0.534,0.079,0.939393939,2.28,24.65,15172,1547.14,689.79,428.59,n/a
13121002900,"Census Tract 29, Fulton County, Georgia",2013,GA,0.589,0.058,0.323,0.037,0.732780612,1.33,2.09,64671,729.6,1594.8,975.15,n/a
13121003000,"Census Tract 30, Fulton County, Georgia",2013,GA,0.47,0.038,0.092,0.064,0.605973578,0.38,0,71875,1963.73,846.67,1005.33,n/a
13121003100,"Census Tract 31, Fulton County, Georgia",2013,GA,0.528,0.019,0.558,0.009,0.367830424,3.02,14.78,47941,1161.78,550.67,666.48,n/a
13121003200,"Census Tract 32, Fulton County, Georgia",2013,GA,0.544,0.023,0.287,0.027,0.549442897,1.31,2.42,48699,1161.78,550.67,666.48,n/a
13121003500,"Census Tract 35, Fulton County, Georgia",2013,GA,0.669,0.012,0.584,0.064,0.955719557,2.6,0,56190,1738.42,930,205.42,n/a
13121003600,"Census Tract 36, Fulton County, Georgia",2013,GA,0.725,0.043,0.669,0.025,0.936063936,2.2,20.38,30107,1793.33,1254.67,1449.07,n/a
13121003700,"Census Tract 37, Fulton County, Georgia",2013,GA,,,,,,0,0,,2226.14,911.44,1122.88,n/a
13121003800,"Census Tract 38, Fulton County, Georgia",2013,GA,0.76,0.055,0.619,0.061,0.670103093,5.49,6.25,21932,2191.93,974.85,742.61,n/a
13121003900,"Census Tract 39, Fulton County, Georgia",2013,GA,0.574,0,0.94,0,0.387640449,4.22,33.14,19808,1304.27,672,367.93,n/a
